anime_id,title_ru,alt_names,status,type,year,age_rating,genres,source,studio,director,dubbing,site_rating,site_votes,site_views,url,rating_tier,popularity_score,engagement_rate,is_multi_genre,primary_genre,decade,era,title_age,is_recent,is_completed,is_ongoing,is_movie,type_simplified,age_rating_ordinal,is_family_friendly,is_adaptation,is_original_work,has_dubbing,has_unknown_dubbing,dubbing_count,primary_dubbing,studio_count,primary_studio,studio_tier,studio_frequency,is_prolific_studio,primary_director,director_frequency,is_prolific_director,hidden_gem,log_votes,log_views,composite_score,alt_names_count,title_ru_length,slug,genre_count,genre_комедия,genre_экшен,genre_фэнтези,genre_приключения,genre_драма,genre_сёнэн,genre_фантастика,genre_романтика,genre_школьная_жизнь,genre_сэйнэн,genre_повседневность,genre_сверхъестественное,genre_не_японское,genre_исторический,genre_детектив,genre_меха,genre_этти,genre_боевые_искусства,genre_суперспособности,genre_военная_тематика,genre_сёдзё,genre_китайское_3d,genre_спорт,genre_музыка,genre_гарем,genre_демоны,genre_пародия,genre_исэкай,genre_космос,genre_ужасы,genre_психология,genre_триллер,genre_магия,genre_игры,genre_полицейские,genre_мистика,genre_самураи,genre_вампиры,genre_махо_сёдзё,genre_дзёсэй,genre_бисёнэн,genre_сёнэн_ай,genre_полулюди,genre_киберпанк,genre_сёдзё_ай,genre_безумие,genre_путешествия_во_времени,genre_гарем__для_девочек,genre_гендерная_интрига,genre_любовный_треугольник,genre_кулинария,genre_сражения_на_мечах,genre_божества,genre_драконы,genre_целый_фэнтези_мир,genre_эльфы,genre_ангелы,genre_эротика,genre_постапокалиптика,genre_преступный_мир,genre_русские_в_аниме,genre_война,genre_альтернативная_история,genre_перестрелки,genre_хулиганы,genre_современное_фэнтези,genre_unknown,genre_пилотируемые_роботы,genre_инопланетные_расы,genre_параллельный_мир,genre_темное_фэнтези,genre_ведьмы,genre_тайный_заговор,genre_андроиды,genre_нелинейный_сюжет,genre_зомби,genre_альтернативная_реальность,genre_антиутопия,genre_мафия_якудза,genre_машины,genre_ниндзя,genre_убийцы,genre_искусство,genre_феи,genre_лоликон,genre_пираты,genre_виртуальная_реальность,genre_манга,genre_политика,genre_русалки,genre_баскетбол,genre_призраки,genre_прокси_бои,genre_террористы,genre_мотоциклы,genre_стимпанк,genre_трансформеры,genre_искусственный_интеллект,genre_суккубы,genre_охотники_за_головами,genre_вестерн,genre_киборги,genre_силовые_костюмы,genre_темные_эльфы,genre_антивойна,genre_воры
17114,Владыка тысячи миров 3,"['Ten Thousand Worlds Season 3 ', ' Wan Jie Du Zun 3rd Season ', ' Владыка множества миров 3 ', ' Володар тисячі світів 3 ', ' 万界独尊 第三季']",онгоинг,ONA,2024,PG-13,"['Приключения ', ' Фэнтези ', ' Экшен ', ' Боевые искусства ', ' Исторический ', ' Не японское ', ' Китайское 3D']",Маньхуа,['Ruo Hong Culture'],['Unknown'],"['AniMy ', ' AniStar ', ' ПВА ШОУ ', ' AniMy/RuChiMe']",6.0,67,73,https://old.yummyani.me/catalog/item/vladyka-tysyachi-mirov-3,C,30.39,0.91781,1,Приключения,2020s,Recent,2,1,0,1,0,ONA,2.0,0,0,0,1,0,4,AniMy,1,Ruo Hong Culture,Indie,73,1,Unknown,1640,1,0,4.219507705176107,4.30406509320417,0.4067,5,22,vladyka-tysyachi-mirov-3,7,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11629,"Ханако, призрак с внеклассными историями 2","['After-School Hanako-kun Part 2 ', ' Houkago Shounen Hanako-kun (Zoku-hen) ', ' Houkago Shounen Hanako-kun 2 ', ' Houkago Shounen Hanako-kun Part 2 ', ' Ханако, привид з позакласними історіями 2']",вышел,Малометражный сериал,2024,PG-13,"['Сёнэн ', ' Комедия ', ' Пародия ', ' Повседневность ', ' Школьная жизнь ', ' Сверхъестественное']",Манга,['Lerche'],['Китамура Масаки'],"['AniLibria ', ' Lupin ', ' Itashi ', ' AniBaza ', ' AniDUB ', ' AniDub Online ', ' AniLot ', ' AniRise ', ' DubClub ', ' Freedub Studio ', ' FumoDub ', ' JAM ', ' SHIZA Project ', ' КОМНАТА ДИДИ ', ' Ушастая озвучка ', ' ConeVoice']",7.56,158,28,https://old.yummyani.me/catalog/item/hanako-prizrak-vneklassnimi-istoriyami-2,A,28.56,5.64286,1,Сёнэн,2020s,Recent,2,1,1,0,0,TV,2.0,0,1,0,1,0,16,AniLibria,1,Lerche,Indie,59,1,Китамура Масаки,2,1,0,5.0689042022202315,3.367295829986474,0.4867,5,42,hanako-prizrak-vneklassnimi-istoriyami-2,6,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,Ветер Эмили,"['Emily of the New Moon ', ' Kaze no Shojo Emily ', ' Kaze no Shoujo Emily ', ' Вітер Емілі ', ' 風の少女エミリー']",вышел,Сериал,2007,G,"['Сёдзё ', ' Драма ', ' Исторический']",книга,['TMS Entertainment'],['Хидэаки Миямото'],['Kedra'],6.5,6,4,https://old.yummyani.me/catalog/item/veter-emili,B,5.24,1.5,1,Сёдзё,2000s,Modern,19,0,1,0,0,TV,0.0,1,0,0,1,0,1,Kedra,1,TMS Entertainment,Top,231,1,Хидэаки Миямото,1,0,0,1.9459101490553132,1.6094379124341003,0.4104,5,11,veter-emili,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10242,Мифический дух: Хроники 2,"['Seirei Gensouki 2nd Season ', ' Seirei Gensouki: Spirit Chronicles Season 2 ', ' Міфічний дух: Хроніки 2']",вышел,Сериал,2024,PG-13,"['Драма ', ' Приключения ', ' Романтика ', ' Фэнтези ', ' Экшен ', ' Гарем ', ' Исэкай']",Ранобэ,['TMS Entertainment'],['Ямасаки Осаму'],"['Dream Cast ', ' Indominus Rex ', ' Inferno_Phantom ', ' Dreamy Sleep ', ' Airis ', ' Orru ', ' Libertina ', ' AniLibria ', ' Amikiri ', ' Lupin ', ' JazzJack ', ' Crunchyroll ', ' AniDUB ', ' AniMaunt ', ' AniStar ', ' AnimeVost ', ' KoeKak']",7.59,1412,357,https://old.yummyani.me/catalog/item/duhovnie-hroniki-2,A,71.37,3.95518,1,Драма,2020s,Recent,2,1,1,0,0,TV,2.0,0,1,0,1,0,17,Dream Cast,1,TMS Entertainment,Top,231,1,Ямасаки Осаму,26,1,0,7.253470382684528,5.8805329864007,0.621,3,25,duhovnie-hroniki-2,7,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7314,Тэнти — лишний! Миссия Михоси,"[""Tenchi Muyo! Bangaihen: Galaxy Police Mihoshi's Space Adventure "", ' Tenchi Muyo! Mihoshi Special ', ' Tenchi Muyou! Bangaihen: Uchuu Keiji Mihoshi Ginga Daibouken ', ' Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure ', ' Тенті – зайвий! Місія Міхоші ', ' 天地無用! 番外篇 宇宙刑事[ギャラクシーポリス]美星 銀河大冒険[スペースアドベンチャー]']",вышел,OVA,1994,PG-13,"['Сёнэн ', ' Комедия ', ' Пародия ', ' Фантастика ', ' Космос ', ' Полицейские']",Оригинальная идея,['AIC'],['Одзава Кадзухиро'],"['3df voice ', ' Kazeaki Ru Team']",6.26,43,16,https://old.yummyani.me/catalog/item/tenti-lishniy-missiya-mihosi,C,17.94,2.6875,1,Сёнэн,1990s,Golden Age,32,0,1,0,0,OVA,2.0,0,0,1,1,0,2,3df voice,1,AIC,Indie,160,1,Одзава Кадзухиро,3,1,0,3.784189633918261,2.833213344056216,0.4001,6,29,tenti-lishniy-missiya-mihosi,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6980,"Привет, Нанафа 2","['Haitai Nana Fa 2 ', ' Haitai Nanafa 2nd Season ', ' Привіт, Нанафа 2 ', ' はいたい七葉 2']",вышел,Малометражный сериал,2013,G,"['Комедия ', ' Сверхъестественное']",Оригинальная идея,['Passione'],['Кимура Хироси'],['Люб. Одноголосый'],6.33,12,4,https://old.yummyani.me/catalog/item/privet-nanafa-2,C,6.91,3.0,0,Комедия,2010s,Contemporary,13,0,1,0,0,TV,0.0,1,0,1,1,0,1,Люб. Одноголосый,1,Passione,Indie,35,1,Кимура Хироси,8,1,0,2.5649493574615367,1.6094379124341003,0.3997,4,16,privet-nanafa-2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6289,Звёздный рыцарь,"['Knights on Debris ', ' Xing Hai Qishi ', ' Зоряний лицар ', ' Рыцари на развалинах ', ' 星骸骑士']",вышел,ONA,2020,PG-13,"['Фантастика ', ' Фэнтези ', ' Экшен']",Оригинальная идея,['D.ROCK-ART'],['Unknown'],"['AniStar ', ' AniStar & DEEP']",6.33,27,11,https://old.yummyani.me/catalog/item/zvezdnyy-rycar,C,13.85,2.45455,1,Фантастика,2020s,Recent,6,0,1,0,0,ONA,2.0,0,0,1,1,0,2,AniStar,1,D.ROCK-ART,Indie,4,1,Unknown,1640,1,0,3.332204510175204,2.4849066497880004,0.4025,5,15,zvezdnyy-rycar,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7246,Перекрёстные войны Дигимонов 3,"['Digimon Fusion ', ' Digimon Xros Wars II ', ' Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi ', ' Перехресні війни Дігімонів 3 ', ' デジモンクロスウォーズ 時を駆ける少年ハンターたち']",вышел,Сериал,2011,PG,"['Сёнэн ', ' Комедия ', ' Приключения ', ' Фэнтези ', ' Экшен']",Оригинальная идея,['Toei Animation'],['Кайдзава Юкио'],['Люб. Одноголосый'],5.71,14,5,https://old.yummyani.me/catalog/item/perekrestnye-voyny-digimonov-3,C,8.12,2.8,1,Сёнэн,2010s,Contemporary,15,0,1,0,0,TV,1.0,1,0,1,1,0,1,Люб. Одноголосый,1,Toei Animation,Top,489,1,Кайдзава Юкио,18,1,0,2.70805020110221,1.791759469228055,0.3611,5,30,perekrestnye-voyny-digimonov-3,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11666,Гайд по счастливой жизни в сети: Эпизод 11,"['Net-juu no Susume Special ', ' Recovery of an MMO Junkie Special ', ' Гайд по щасливому життю в мережі: Епізод 11 ', ' Полноценная жизнь онлайн: Эпизод 11']",вышел,Спешл,2017,PG-13,"['Комедия ', ' Романтика']",Манга,['Signal.MD'],['Ягинума Кадзуёси'],"['SHIZA Project ', ' Bast ', ' Лизавета ', ' Nitz ', ' AniLibria ', ' Cleo-chan ', ' Sharon ', ' AniStar ', ' Zendos ', ' AnimeVost']",7.53,257,21,https://old.yummyani.me/catalog/item/gayd-po-schastlivoy-zhizni-seti-epizod-11,A,28.72,12.2381,0,Комедия,2010s,Contemporary,9,0,1,0,0,Other,2.0,0,1,0,1,0,10,SHIZA Project,1,Signal.MD,Indie,19,1,Ягинума Кадзуёси,2,1,0,5.552959584921617,3.091042453358316,0.482,4,42,gayd-po-schastlivoy-zhizni-seti-epizod-11,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,Последний Серафим: Вампир Шахар,"['Owari no Seraph: Kyuuketsuki Shahar ', ' Seraph of the End: Vampire Shahar ', ' Останній Серафим: Вампір Шахар']",вышел,OVA,2016,R-17+,"['Сёнэн ', ' Драма ', ' Вампиры ', ' Экшен ', ' Военная тематика ', ' Сверхъестественное']",Манга,['Wit Studio'],['Аояги Хиронори'],"['AniZone ', ' MoonLord ', ' Myako ', ' Lover Anime ', ' AniLibria ', ' AnimeVost ', ' MiraiDUB ', ' SHIZA Project']",7.45,454,45,https://old.yummyani.me/catalog/item/poslednij-serafim-vampir-shahar,B,39.21,10.08889,1,Сёнэн,2010s,Contemporary,10,0,1,0,0,OVA,,0,1,0,1,0,8,AniZone,1,Wit Studio,Top,68,1,Аояги Хиронори,1,0,0,6.12029741895095,3.828641396489095,0.4867,3,31,poslednij-serafim-vampir-shahar,6,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,Мегатон,['Megaton-kyuu Musashi'],вышел,Сериал,2021,PG-13,"['Меха ', ' Фантастика ', ' Экшен ', ' Школьная жизнь']",Оригинальная идея,['OLM'],['Хино Акихиро'],"['AniDUB ', ' AnimeVost ', ' Профессиональный многоголосый ', ' РуАниме ', ' РуАниме / DEEP ', ' DEEP']",5.94,35,36,https://old.yummyani.me/catalog/item/megaton,C,21.65,0.97222,1,Меха,2020s,Recent,5,0,1,0,0,TV,2.0,0,0,1,1,0,6,AniDUB,1,OLM,Indie,120,1,Хино Акихиро,1,0,0,3.58351893845611,3.6109179126442243,0.3881,1,7,megaton,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14090,Ведьмнадзор,"['Witch Watch ', ' Відьмаднагляд ', ' ウィッチウォッチ']",вышел,Сериал,2025,PG-13,"['Сёнэн ', ' Комедия ', ' Романтика ', ' Сверхъестественное']",Манга,['Bibury Animation Studios'],['Икэхата Хироси'],"['ТО Дубляжная ', ' Анна Курчевская ', ' Борис Рыбаков ', ' Валентина Вокс ', ' Дмитрий Авдюнин ', ' Дмитрий Ладыченко ', ' Кирилл Кузнецов ', ' Екатерина Дорофеева ', ' Сергей Батарин ', ' Елизавета Родионова ', ' Ярослав Садовников ', ' Константин Лазарев ', ' Александр Королёв ', ' Екатерина Кочнева ', ' Дмитрий Ермаков ', ' Михаил Онохов ', ' Вячеслав Шилов ', ' Мария Логинова ', ' Егор Кустов ', ' Андрей Головных ', ' DiabloVoiceOver ', ' Diablo ', ' Sempich ', ' Sino Tyan ', ' Creamai ', ' Sckadi ', ' Ива ', ' Shiawase ', ' Sairi ', ' Mavo ', ' Tokyo ', ' Nana Hayasaka ', ' RUMI ', ' Tim Vagner ', ' Pudya ', ' Kokoro ', ' AniPLague ', ' Kitsune ', ' Psycho ', ' MakiShima ', ' Паника ', ' Пsих ', ' Divoline ', ' Чирик ', ' Бес ', ' Dream Cast ', ' Ket ', ' Royz ', ' Mirona ', ' Airis ', ' Orru ', ' Just_Vlad ', ' BrainDeLook ', ' Культас ', ' AniLibria ', ' Zozya ', ' Amikiri ', ' Crowley ', ' Gomer ', ' Abe ', ' JAM CLUB ', ' Berserk ', ' Demi4 ', ' Муравицкая Е. ', ' DogeEx ', ' Светлана Аманова ', ' OnWave ', ' Jaily ', ' Алина Мирус ', ' seslender ', ' сhbobols ', ' Mosses ', ' AniCosmic ', ' Alertus ', ' Rayshe ', ' PO1SON ', ' Crunchyroll ', ' StudioBand ', ' AniBaza ', ' AniDUB ', ' AniStar ', ' AnimeVost ', ' DOBROVOICE ', ' DubClub ', ' J&N Union ', ' JAM ', ' Kazoku Project ', ' Silver AniAge ', ' Studio Band ', ' Кладбище топовых релизов ', ' ТО ная ', ' KoeKak ', ' Amediateka ', ' KRAMSAI ', ' DreamyVoice ', ' G-Dub']",7.61,900,589,https://old.yummyani.me/catalog/item/vedmnadzor,A,72.63,1.52801,1,Сёнэн,2020s,Recent,1,1,1,0,0,TV,2.0,0,1,0,1,0,96,ТО Дубляжная,1,Bibury Animation Studios,Indie,16,1,Икэхата Хироси,25,1,0,6.803505257608338,6.380122536899765,0.7156,3,11,vedmnadzor,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6116,Касание. Фильм 3,"['Touch 3: After You Passed By ', "" Touch 3: Kimi ga Toorisugita Ato ni - Don't Pass Me By "", ' Дотик. Фільм 3 ', ' Касание: Не игнорируй меня ', ' タッチ３ 君が通り過ぎたあとに -DON`T PASS ME BY-']",вышел,Полнометражный фильм,1987,PG-13,"['Драма ', ' Спорт ', ' Школьная жизнь']",Манга,['Group TAC'],['Нагаока Акинори'],['Unknown'],5.4,10,4,https://old.yummyani.me/catalog/item/kasanie-film-tretiy,C,6.46,2.5,1,Драма,1980s,Classic,39,0,1,0,1,Movie,2.0,0,1,0,0,1,1,Unknown,1,Group TAC,Indie,56,1,Нагаока Акинори,8,1,0,2.3978952727983707,1.6094379124341003,0.3412,5,16,kasanie-film-tretiy,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4661,Высший во всех мирах,"['Wan Jie Zhizun ', ' Великий узурпатор ', ' Найвищий у всіх світах ', ' 万界至尊']",вышел,ONA,2022,PG-13,"['Приключения ', ' Фэнтези ', ' Экшен ', ' Боевые искусства ', ' Исторический ', ' Не японское ', ' Китайское 3D']",Оригинальная идея,['Ruo Hong Culture'],['Unknown'],"['AniMy ', ' AniStar ', ' ПВА ШОУ']",6.45,31,34,https://old.yummyani.me/catalog/item/vysshiy-vo-vseh-mirah,C,20.62,0.91176,1,Приключения,2020s,Recent,4,0,1,0,0,ONA,2.0,0,0,1,1,0,3,AniMy,1,Ruo Hong Culture,Indie,73,1,Unknown,1640,1,0,3.4657359027997265,3.5553480614894135,0.4193,4,20,vysshiy-vo-vseh-mirah,7,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10638,"На самом деле, я самый сильный?","['Am I Actually the Strongest? ', ' Jitsu wa Ore, Saikyou deshita? ', ' Насправді, я найсильніший? ', ' Я что, сильнейший?']",вышел,Сериал,2023,PG-13,"['Приключения ', ' Фэнтези ', ' Демоны ', ' Драконы ', ' Полулюди ', ' Исэкай']",Ранобэ,['Staple Entertainment'],['Наоя Такаси'],"['AniLibria ', ' Ditaro ', ' Itashi ', ' MefistoO ', ' Crunchyroll ', ' AniDUB ', ' AniDub Online ', ' AniStar ', ' AnimeVost ', ' FaulyDub ', ' SHIZA Project']",6.63,1428,284,https://old.yummyani.me/catalog/item/na-samom-dele-ya-samyy-silnyy,B,68.71,5.02817,1,Приключения,2020s,Recent,3,1,1,0,0,TV,2.0,0,1,0,1,0,11,AniLibria,1,Staple Entertainment,Indie,5,1,Наоя Такаси,13,1,0,7.264730177929867,5.652489180268651,0.5313,4,31,na-samom-dele-ya-samyy-silnyy,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4878,Жрица и медведь,"['Kuma miko ', ' Kumamiko: Girl Meets Bear ', ' Жриця і ведмідь ', ' Мачи и медведь ', ' くまみこ']",вышел,Сериал,2016,PG-13,"['Сэйнэн ', ' Комедия ', ' Повседневность']",Манга,"['EMT Squared ', ' Kinema Citrus']",['Мацуда Киёси'],"['AniDUB ', ' AniLibria ', ' CACTUS team ', ' Freedub Studio ', ' SHIZA Project ', ' SovetRomantica']",6.87,53,18,https://old.yummyani.me/catalog/item/zhrica-i-medved,B,19.65,2.94444,1,Сэйнэн,2010s,Contemporary,10,0,1,0,0,TV,2.0,0,1,0,1,0,6,AniDUB,2,EMT Squared,Indie,41,1,Мацуда Киёси,3,1,0,3.9889840465642745,2.9444389791664403,0.4393,5,15,zhrica-i-medved,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600,Салюты Эдо,"['Ôedo roketto ', ' Oh! Edo Rocket ', ' Ohedo Rocket ', ' Ooedo Rocket ', ' Салюти Едо ', ' 大江戸ロケット']",вышел,Сериал,2007,PG-13,"['Драма ', ' Комедия ', ' Фантастика ', ' Фэнтези ', ' Исторический']",Пьеса,['Madhouse'],['Мидзусима Сэйдзи'],"['Cuba77 ', ' Persona99']",5.5,10,4,https://old.yummyani.me/catalog/item/salyuty-edo,C,6.46,2.5,1,Драма,2000s,Modern,19,0,1,0,0,TV,2.0,0,0,0,1,0,2,Cuba77,1,Madhouse,Top,298,1,Мидзусима Сэйдзи,27,1,0,2.3978952727983707,1.6094379124341003,0.3475,6,10,salyuty-edo,5,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10442,Крушила Джо — OVA 2,"['Crusher Joe OVA ', ' Crusher Joe: Saishuu Heiki Ash ', ' Crusher Joe: The OVAs ', ' Крушила Джо: Разрушительное оружие «Пепел» ', ' クラッシャージョウ 最終兵器アッシュ']",вышел,OVA,1989,R-17+,"['Приключения ', ' Фантастика ', ' Космос ', ' Экшен']",Ранобэ,['Sunrise'],['Такидзава Тосифуми'],"['3df voice ', ' Глеб Янышев ', ' Александр Аносов ', ' Евгения Андрианова ', ' Альбина Штанина ', ' Мария Яковлева ', ' Екатерина Филина ', ' Павел Тимонин ', ' Никита Кузнецов ', ' Татьяна Серебрякова ', ' Андрей Соболевский ', ' SHIZA Project ', ' Azazel ', ' Ruri']",5.82,11,3,https://old.yummyani.me/catalog/item/krushila-dzho-ova-2,C,5.76,3.66667,1,Приключения,1980s,Classic,37,0,1,0,0,OVA,,0,1,0,1,0,14,3df voice,1,Sunrise,Top,317,1,Такидзава Тосифуми,8,1,0,2.4849066497880004,1.3862943611198906,0.3672,5,19,krushila-dzho-ova-2,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
